frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,ip.proto,_ws.col.Protocol
"Apr  5, 2025 01:12:30.944377000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:30.995674000 CDT","192.168.1.95","192.168.1.1","50514","53019",,,,,"6","TCP"
"Apr  5, 2025 01:12:30.996982000 CDT","192.168.1.1","192.168.1.95","53019","50514",,,,,"6","TCP"
"Apr  5, 2025 01:12:30.997027000 CDT","192.168.1.95","192.168.1.1","50514","53019",,,,,"6","TCP"
"Apr  5, 2025 01:12:30.997082000 CDT","192.168.1.95","192.168.1.1","50514","53019",,,,,"6","HTTP"
"Apr  5, 2025 01:12:30.997649000 CDT","192.168.1.1","192.168.1.95","53019","50514",,,,,"6","TCP"
"Apr  5, 2025 01:12:30.997921000 CDT","192.168.1.1","192.168.1.95","53019","50514",,,,,"6","TCP"
"Apr  5, 2025 01:12:30.998119000 CDT","192.168.1.1","192.168.1.95","53019","50514",,,,,"6","HTTP/XML"
"Apr  5, 2025 01:12:30.998119000 CDT","192.168.1.1","192.168.1.95","53019","50514",,,,,"6","TCP"
"Apr  5, 2025 01:12:30.998133000 CDT","192.168.1.95","192.168.1.1","50514","53019",,,,,"6","TCP"
"Apr  5, 2025 01:12:30.998158000 CDT","192.168.1.95","192.168.1.1","50514","53019",,,,,"6","TCP"
"Apr  5, 2025 01:12:30.998683000 CDT","192.168.1.1","192.168.1.95","53019","50514",,,,,"6","TCP"
"Apr  5, 2025 01:12:31.200636000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201011000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"38810","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:31.201869000 CDT","192.168.1.1","239.255.255.250",,,"57543","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:33.518495000 CDT",,,"50359","443",,,,,,"TCP"
"Apr  5, 2025 01:12:33.585399000 CDT",,,"443","50359",,,,,,"TCP"
"Apr  5, 2025 01:12:34.934456000 CDT","4.153.29.52","192.168.1.95","443","50087",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:34.934456000 CDT","4.153.29.52","192.168.1.95","443","50087",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:34.934456000 CDT","4.153.29.52","192.168.1.95","443","50087",,,,,"6","TCP"
"Apr  5, 2025 01:12:34.934534000 CDT","192.168.1.95","4.153.29.52","50087","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:34.934660000 CDT","192.168.1.95","4.153.29.52","50087","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:34.997392000 CDT","4.153.29.52","192.168.1.95","443","50087",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.057496000 CDT",,,"50515","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.057700000 CDT",,,"50516","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.057885000 CDT",,,"50517","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.059567000 CDT",,,"53","50515",,,,,,"TCP"
"Apr  5, 2025 01:12:35.059567000 CDT",,,"53","50516",,,,,,"TCP"
"Apr  5, 2025 01:12:35.059677000 CDT",,,"50515","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.059688000 CDT",,,"50516","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.059808000 CDT",,,"50516","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.059838000 CDT",,,"50516","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.059891000 CDT",,,"50515","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.059902000 CDT",,,"53","50517",,,,,,"TCP"
"Apr  5, 2025 01:12:35.059916000 CDT",,,"50515","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.059952000 CDT",,,"50517","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.060047000 CDT",,,"50517","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.060112000 CDT",,,"50517","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.060590000 CDT",,,"53","50516",,,,,,"TCP"
"Apr  5, 2025 01:12:35.060808000 CDT",,,"53","50516",,,,,,"TCP"
"Apr  5, 2025 01:12:35.060808000 CDT",,,"53","50515",,,,,,"TCP"
"Apr  5, 2025 01:12:35.060808000 CDT",,,"53","50515",,,,,,"TCP"
"Apr  5, 2025 01:12:35.060808000 CDT",,,"53","50517",,,,,,"TCP"
"Apr  5, 2025 01:12:35.060956000 CDT",,,,,"59577","53",,,,"DNS"
"Apr  5, 2025 01:12:35.061017000 CDT",,,"53","50517",,,,,,"TCP"
"Apr  5, 2025 01:12:35.061319000 CDT",,,,,"57580","53",,,,"DNS"
"Apr  5, 2025 01:12:35.062671000 CDT",,,,,"53","59577",,,,"DNS"
"Apr  5, 2025 01:12:35.063135000 CDT",,,,,"53","57580",,,,"DNS"
"Apr  5, 2025 01:12:35.063948000 CDT","192.168.1.95","8.48.85.230","50305","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.063968000 CDT","192.168.1.95","8.48.85.230","50305","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.064049000 CDT","192.168.1.95","8.48.85.230","50294","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.064063000 CDT","192.168.1.95","8.48.85.230","50294","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.064359000 CDT",,,"50518","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.064551000 CDT",,,"50519","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.064739000 CDT",,,"50520","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.064762000 CDT",,,"53","50518",,,,,,"TCP"
"Apr  5, 2025 01:12:35.064818000 CDT",,,"50518","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.064920000 CDT",,,"50518","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.064946000 CDT",,,"50518","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.065024000 CDT",,,"53","50519",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065024000 CDT",,,"53","50520",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065095000 CDT",,,"50519","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065102000 CDT",,,"50520","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065141000 CDT",,,"50519","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065167000 CDT",,,"50519","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.065215000 CDT",,,"50520","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065236000 CDT",,,"50520","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.065532000 CDT",,,"53","50518",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065735000 CDT",,,"53","50518",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065735000 CDT",,,"53","50519",,,,,,"TCP"
"Apr  5, 2025 01:12:35.065933000 CDT",,,"53","50519",,,,,,"TCP"
"Apr  5, 2025 01:12:35.066127000 CDT",,,"53","50520",,,,,,"TCP"
"Apr  5, 2025 01:12:35.066127000 CDT",,,"53","50520",,,,,,"TCP"
"Apr  5, 2025 01:12:35.066826000 CDT",,,"53","50519",,,,,,"DNS"
"Apr  5, 2025 01:12:35.067010000 CDT",,,"50519","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.067234000 CDT",,,"53","50518",,,,,,"DNS"
"Apr  5, 2025 01:12:35.067234000 CDT",,,"53","50520",,,,,,"DNS"
"Apr  5, 2025 01:12:35.067359000 CDT",,,"50518","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.067635000 CDT","192.168.1.95","192.168.1.1","50521","80",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.067656000 CDT",,,"53","50519",,,,,,"TCP"
"Apr  5, 2025 01:12:35.067695000 CDT",,,"50519","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.067750000 CDT",,,"50520","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.068121000 CDT",,,"53","50520",,,,,,"TCP"
"Apr  5, 2025 01:12:35.068152000 CDT",,,"50520","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.068989000 CDT","192.168.1.1","192.168.1.95","80","50521",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.069044000 CDT","192.168.1.95","192.168.1.1","50521","80",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.069356000 CDT","192.168.1.95","192.168.1.1","50521","80",,,,,"6","HTTP"
"Apr  5, 2025 01:12:35.069439000 CDT",,,"53","50518",,,,,,"TCP"
"Apr  5, 2025 01:12:35.069473000 CDT",,,"50518","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.069868000 CDT","192.168.1.1","192.168.1.95","80","50521",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.070065000 CDT","192.168.1.1","192.168.1.95","80","50521",,,,,"6","HTTP"
"Apr  5, 2025 01:12:35.070425000 CDT",,,"50522","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.070545000 CDT",,,"50523","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.070661000 CDT",,,"50524","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071048000 CDT",,,"53","50522",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071077000 CDT",,,"50522","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071149000 CDT",,,"50522","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071165000 CDT",,,"50522","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.071273000 CDT",,,"53","50523",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071273000 CDT",,,"53","50524",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071273000 CDT",,,"53","50522",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071273000 CDT",,,"53","50522",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071312000 CDT",,,"50523","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071317000 CDT",,,"50524","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071339000 CDT",,,"50523","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071353000 CDT",,,"50523","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.071379000 CDT",,,"50524","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071393000 CDT",,,"50524","53",,,,,,"DNS"
"Apr  5, 2025 01:12:35.071738000 CDT",,,"53","50523",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071931000 CDT",,,"53","50523",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071931000 CDT",,,"53","50524",,,,,,"TCP"
"Apr  5, 2025 01:12:35.071931000 CDT",,,"53","50524",,,,,,"TCP"
"Apr  5, 2025 01:12:35.072294000 CDT",,,"53","50522",,,,,,"DNS"
"Apr  5, 2025 01:12:35.072361000 CDT",,,"50522","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.072960000 CDT",,,"53","50522",,,,,,"TCP"
"Apr  5, 2025 01:12:35.072978000 CDT",,,"50522","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.073613000 CDT",,,"53","50523",,,,,,"DNS"
"Apr  5, 2025 01:12:35.073613000 CDT",,,"53","50524",,,,,,"DNS"
"Apr  5, 2025 01:12:35.073692000 CDT",,,"50523","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.073764000 CDT",,,"50524","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.073928000 CDT","192.168.1.95","192.168.1.1","50525","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.074444000 CDT",,,"53","50524",,,,,,"TCP"
"Apr  5, 2025 01:12:35.074462000 CDT",,,"50524","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.075440000 CDT","192.168.1.1","192.168.1.95","443","50525",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.075468000 CDT","192.168.1.95","192.168.1.1","50525","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.075760000 CDT","192.168.1.95","192.168.1.1","50525","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.075760000 CDT","192.168.1.95","192.168.1.1","50525","443",,,,,"6","TLSv1"
"Apr  5, 2025 01:12:35.076054000 CDT","192.168.1.1","192.168.1.95","443","50525",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.076255000 CDT","192.168.1.1","192.168.1.95","443","50525",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.079201000 CDT",,,"53","50523",,,,,,"TCP"
"Apr  5, 2025 01:12:35.079219000 CDT",,,"50523","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.079658000 CDT","192.168.1.1","192.168.1.95","443","50525",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:12:35.079850000 CDT","192.168.1.95","192.168.1.1","50525","443",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:12:35.079907000 CDT","192.168.1.95","192.168.1.1","50525","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.080576000 CDT","192.168.1.1","192.168.1.95","443","50525",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.080591000 CDT","192.168.1.95","192.168.1.1","50525","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.110539000 CDT","8.48.85.230","192.168.1.95","443","50305",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.111293000 CDT","8.48.85.230","192.168.1.95","443","50294",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.119561000 CDT","192.168.1.95","192.168.1.1","50521","80",,,,,"6","TCP"
"Apr  5, 2025 01:12:35.128912000 CDT",,,"53","50515",,,,,,"DNS"
"Apr  5, 2025 01:12:35.129076000 CDT",,,"50515","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.129974000 CDT",,,"53","50515",,,,,,"TCP"
"Apr  5, 2025 01:12:35.130004000 CDT",,,"50515","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.133965000 CDT",,,"53","50517",,,,,,"DNS"
"Apr  5, 2025 01:12:35.134121000 CDT",,,"50517","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.134734000 CDT",,,"53","50516",,,,,,"DNS"
"Apr  5, 2025 01:12:35.134866000 CDT",,,"50516","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.134955000 CDT",,,"53","50517",,,,,,"TCP"
"Apr  5, 2025 01:12:35.134981000 CDT",,,"50517","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.135407000 CDT",,,"53","50516",,,,,,"TCP"
"Apr  5, 2025 01:12:35.135439000 CDT",,,"50516","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.135610000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.135648000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.135690000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.135831000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.193287000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.193287000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.194269000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.194494000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195165000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195377000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195377000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195377000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195771000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.195874000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.196124000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.196161000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.219703000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.237183000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.246986000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.246986000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.247208000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.259063000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.259287000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.259753000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.326942000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.401440000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.428025000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.445076000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.467058000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.492833000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.511045000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.613142000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.635026000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.658448000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.679035000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.701065000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.723056000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.914181000 CDT","72.25.64.11","192.168.1.95","443","50065",,,,,"6","TCP"
"Apr  5, 2025 01:12:36.122669000 CDT",,,"50334","443",,,,,,"TCP"
"Apr  5, 2025 01:12:36.161017000 CDT",,,"443","50334",,,,,,"TCP"
"Apr  5, 2025 01:12:36.325566000 CDT","192.168.1.95","35.174.127.31","50317","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:36.383334000 CDT","35.174.127.31","192.168.1.95","443","50317",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:36.434179000 CDT","192.168.1.95","35.174.127.31","50317","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:38.203424000 CDT","8.48.85.230","192.168.1.95","443","50305",,,,,"6","TCP"
"Apr  5, 2025 01:12:38.335849000 CDT","8.48.85.230","192.168.1.95","443","50294",,,,,"6","TCP"
"Apr  5, 2025 01:12:38.603687000 CDT","192.168.1.95","140.82.112.25","50283","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:38.652324000 CDT","140.82.112.25","192.168.1.95","443","50283",,,,,"6","TCP"
"Apr  5, 2025 01:12:40.160384000 CDT","192.168.1.1","192.168.1.95","80","50521",,,,,"6","TCP"
"Apr  5, 2025 01:12:40.160456000 CDT","192.168.1.95","192.168.1.1","50521","80",,,,,"6","TCP"
